hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
1600-1700 W 61ST AV,Residential,331.055,490.801,165.528,199.179,2000.564,2204.837,193.241,281.883,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2900 WALL ST,Residential,28.805,1003.923,5.809,3.828,1294.042,3226.203,159.29,68.197,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,1,0,1,0
2400-2600 W 21ST AV,Residential,177.51,453.933,88.755,90.613,1109.125,3526.927,326.633,517.722,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2400 SCOTIA ST,Residential,50.277,29.895,25.138,147.006,39.391,1090.384,56.608,76.742,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,9.0,1.0,4.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0
200 E 28TH AV,Residential,49.693,28.664,24.847,73.302,27.504,1116.717,31.884,24.847,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,20.0,3.0,2.0,0.0,1.0,3.0,1.0,0,1,0,0,1,0
2000 E 32ND AV,Residential,45.038,224.878,22.519,170.591,1977.819,1001.521,43.336,167.78,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1
4200 W 9TH AV,Residential,129.082,154.87,64.541,68.888,140.485,5937.71,111.357,117.752,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1300 BUTE ST,Residential,55.063,302.839,27.531,212.876,78.824,1212.005,82.047,28.337,47200,27350,71.1,2570,42.8,38.4,2257987.747623282,0.020903567811509,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0
2100 E 28TH AV,Residential,121.58,191.323,60.79,122.525,1659.167,519.768,225.984,244.601,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000 UPLAND DRIVE,Residential,47.936,297.62,23.968,23.618,1911.944,3244.687,40.731,211.514,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
5400 BALACLAVA ST,Residential,52.84,514.075,26.42,201.72,1004.496,4369.202,250.803,236.874,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4800 GLADSTONE ST,Residential,46.654,271.547,23.327,0.0,1974.911,926.697,180.701,166.228,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
2600 E 20TH AV,Residential,44.169,601.641,22.084,33.927,1643.145,631.406,185.847,194.226,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 MARMION AV,Residential,52.607,372.608,26.303,278.475,240.842,850.83,36.19,165.612,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
900 RUPERT ST,Residential,45.953,579.398,22.977,148.376,1609.608,1741.417,32.17,545.626,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
3700 CAMBIE ST,Arterial,104.002,175.406,52.001,187.507,187.388,283.016,23.676,52.001,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,1,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0
400 N SLOCAN ST,Residential,55.188,813.357,27.594,191.374,921.702,3212.157,52.413,27.594,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0
500 PENTICTON ST,Residential,65.44,136.071,32.72,279.629,221.338,2238.493,148.468,135.29,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5300-5400 ELM ST,Residential,157.1,302.882,78.55,131.403,315.81,3522.85,286.204,285.317,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2100 SW MARINE DRIVE,Arterial,239.507,1100.756,68.025,51.333,1645.309,3099.517,526.065,169.798,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
8000-8200 SELKIRK ST,Residential,47.177,549.301,23.588,228.875,2715.635,1205.471,189.911,273.631,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3800 ST. CATHERINES ST,Residential,50.288,366.793,25.144,140.896,1071.624,1767.464,196.977,232.813,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
2800 W 28TH AV,Residential,106.02,348.414,53.01,38.835,1435.607,3948.033,61.618,162.962,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
500 DAVIE ST,Arterial,49.727,23.194,24.863,86.194,30.488,264.919,8.487,24.864,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,36.0,1.0,6.0,0.0,2.0,1.0,1.0,1,0,0,0,0,0
6600 WALES ST,Residential,47.004,973.247,23.502,154.456,1707.547,2283.469,181.076,256.771,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
200 E 50TH AV,Residential,101.475,695.176,50.737,201.887,654.272,1182.742,114.641,144.46,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000 SCHOOL AV,Residential,35.047,125.788,17.523,532.46,295.196,811.277,114.468,140.043,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
3900 WALLACE ST,Residential,50.313,505.333,25.156,412.475,1323.65,5504.387,402.92,452.425,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1900 W 39TH AV,Residential,50.288,303.759,25.144,140.622,298.306,2456.399,221.759,247.746,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1800 ARBUTUS ST,Residential,49.059,125.125,24.529,271.822,114.382,2315.306,115.966,122.587,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
3500 W 5TH AV,Residential,39.292,98.583,19.646,201.631,460.894,4436.438,102.67,97.675,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
5100 CARNARVON ST,Residential,52.839,283.588,26.42,0.001,956.198,4207.399,199.642,552.875,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2400 LAKEWOOD DRIVE,Residential,55.202,431.901,27.601,0.0,549.09,470.595,32.055,27.601,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,1,1
2200 W 40TH AV,Residential,46.62,86.348,23.31,233.896,44.623,3076.952,115.65,108.834,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0,0
5300-5400 LANARK ST,Residential,182.319,736.92,91.159,100.44,1061.776,2010.216,106.163,170.019,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3100 WALLACE ST,Residential,50.234,127.88,25.117,262.802,584.907,5321.769,78.618,200.372,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2800 W 37TH AV,Residential,159.833,340.283,79.917,0.004,653.817,3909.722,92.473,426.985,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4200 SIDNEY ST,Residential,48.562,323.975,24.281,161.581,1473.788,508.544,173.253,173.329,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5800 MONTGOMERY ST,Residential,50.328,1086.904,25.164,373.564,1496.189,1155.218,146.554,141.663,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5800 MANITOBA ST,Residential,51.494,468.671,25.747,123.009,1246.781,609.117,176.144,254.068,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
700 E 45TH AV,Residential,50.324,123.544,25.162,0.001,93.91,2018.2,122.62,125.666,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1300 E KING EDWARD AV,Arterial,91.989,147.397,45.995,300.225,1369.836,1572.173,20.453,95.454,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1
1600 ARBUTUS ST,Residential,49.139,25.307,24.569,80.56,169.919,2270.188,166.973,171.717,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
1300 W 58TH AV,Residential,272.455,645.32,117.095,111.754,2083.424,1682.842,335.634,329.147,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3100 NOOTKA ST,Residential,16.16,412.219,36.991,400.567,2046.475,427.774,190.611,203.792,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1100 E 53RD AV,Residential,50.122,739.574,25.061,128.662,650.964,2556.329,319.131,327.546,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4600 RAVINE ST,Residential,43.615,318.712,21.807,47.753,1068.058,249.639,174.371,272.608,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
1100 W GEORGIA ST,Arterial,221.435,158.695,110.718,115.59,10.19,314.283,59.185,110.718,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
6500-6600 LANCASTER ST,Residential,68.187,1287.383,82.099,113.485,1163.692,1792.507,114.185,147.34,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3600 GLEN DRIVE,Residential,29.683,45.929,14.842,141.19,1180.715,1384.966,34.288,44.549,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,0,1
4900 SLOCAN ST,Secondary Arterial,38.313,68.886,19.157,140.337,1336.409,773.762,47.213,19.34,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,15.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,0,1,1,0
2200 E 5TH AV,Residential,140.608,480.677,70.304,212.562,742.232,759.267,173.248,218.262,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2800 E 7TH AV,Residential,143.77,541.248,71.885,257.804,1689.317,555.184,141.582,242.093,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
6100 WALES ST,Residential,50.453,1017.273,25.226,130.029,1312.449,1868.634,223.368,226.739,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2900 SEMLIN DRIVE,Residential,50.213,359.203,25.106,75.256,415.975,530.64,417.802,188.601,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700 W 8TH AV,Residential,172.527,16.748,86.264,101.958,6.177,1973.366,108.235,127.039,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
1600 STEPHENS ST,Residential,33.512,221.292,16.756,0.001,381.107,3237.056,142.383,16.811,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,0,0,0,1
2800 W 18TH AV,Residential,157.888,211.397,78.944,325.084,824.702,3967.734,77.886,145.693,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3300 PRINCE ALBERT ST,Residential,14.306,32.908,7.153,281.97,931.914,1296.088,132.168,214.2,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,1,0,0,1,1
3400 BALSAM ST,Residential,50.296,397.056,25.148,210.19,807.345,3356.01,250.239,552.434,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3500 MONS DRIVE,Residential,46.67,1283.297,23.335,177.412,1957.253,971.192,178.864,165.349,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2900-3000 W 6TH AV,Residential,38.35,241.096,19.175,50.427,244.396,3859.382,205.799,191.604,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
6200 ONTARIO ST,Residential,49.699,548.541,24.85,0.0,1073.547,792.511,308.891,286.946,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3300 WILLOW ST,Residential,50.251,168.297,25.126,141.906,435.658,859.935,171.097,225.056,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1400 E 28TH AV,Residential,49.68,456.477,24.84,93.218,1572.127,1493.735,43.911,96.451,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1
3300 KINGSWAY,Arterial,92.043,144.636,46.021,662.439,13.753,563.833,12.888,45.946,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,0,14.0,0.0,14.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0
3400 WINDERMERE ST,Residential,46.63,876.015,23.315,210.204,2042.528,865.411,191.993,366.812,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2400 STEPHENS ST,Residential,50.888,73.726,25.444,75.44,37.486,3418.834,98.132,73.96,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1
2900 CARNARVON ST,Residential,50.311,357.507,25.156,140.761,440.182,4001.129,246.74,273.931,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300 EDDINGTON DRIVE,Residential,99.864,779.602,41.358,9.316,885.707,3261.0,388.659,467.595,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
900-1000 GORE AV,Residential,160.774,166.377,93.13,172.685,187.096,386.487,154.588,93.13,12585,14575,59.1,180,47.3,48.3,4373270.468820445,0.002877709048577,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2600 VENABLES ST,Residential,192.29,499.608,96.145,100.236,550.861,1998.532,438.686,439.558,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2100 W 34TH AV,Residential,152.326,399.471,76.163,80.726,371.004,3064.601,152.757,237.449,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7000 CARTIER ST,Residential,50.298,978.902,25.149,508.814,1688.143,1631.49,188.106,336.785,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
600 E KING EDWARD AV,Arterial,46.365,23.815,23.182,464.937,738.221,1810.792,12.072,23.182,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,1,0,0,0,8.0,1.0,0.0,0.0,2.0,1.0,1.0,0,1,0,0,1,0
2500 W 10TH AV,Residential,165.06,108.344,82.53,0.0,97.8,3284.949,110.512,135.448,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2300 PANDORA ST,Residential,50.816,207.297,25.408,0.0,177.901,2383.612,50.277,25.408,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,1,0
700 SLOCAN ST,Residential,45.26,388.305,22.63,35.707,524.656,2107.722,373.028,382.61,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2000 QUEBEC ST,Residential,50.285,47.917,25.143,104.966,113.822,691.679,161.194,164.261,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
500 SLOCAN ST,Residential,60.331,202.956,30.166,193.815,421.283,2294.659,193.437,198.157,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700-1800 MCSPADDEN AV,Residential,27.438,185.877,13.719,421.472,144.141,396.553,187.207,114.902,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
2300 W 43RD AV,Residential,51.269,177.667,25.635,208.416,163.571,3279.093,198.737,208.172,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
2800 E 15TH AV,Residential,55.369,234.139,27.684,302.236,1815.901,289.575,40.565,27.669,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0
5500-5600 BALACLAVA ST,Residential,163.401,410.271,81.7,269.056,1049.491,4428.253,125.967,148.222,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
500-600 E 30TH AV,Residential,238.001,167.721,119.0,105.248,637.463,1769.607,176.156,198.959,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1200 E 37TH AV,Residential,21.021,724.352,10.51,20.257,672.251,2266.865,303.736,318.591,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
0 E 14TH AV,Residential,98.903,151.729,49.451,0.0,138.624,931.218,188.396,195.289,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
4700-4800 BELMONT AV,Residential,391.073,1239.224,144.713,275.1,1231.071,6907.048,599.413,616.507,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7300-7400 INVERNESS ST,Residential,146.162,1110.187,73.081,30.623,1049.659,2821.524,211.543,232.91,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1900 W 10TH AV,Residential,174.796,130.1,87.398,0.001,97.595,2376.967,109.154,138.392,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
4300 ROSS ST,Residential,47.201,518.407,23.601,189.676,1411.629,1867.47,240.23,264.207,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
3200 COLERIDGE AV,Residential,159.599,852.046,79.8,241.568,772.225,1420.121,166.08,183.037,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1500 E 22ND AV,Residential,66.984,212.673,33.492,130.539,1053.965,1165.169,190.963,203.114,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,0,1,0,1
2500 CAMBRIDGE ST,Residential,190.942,471.068,95.471,496.714,595.566,2867.629,219.092,235.34,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2100 UPLAND DRIVE,Residential,92.309,383.052,46.154,0.004,2116.583,3161.012,233.934,316.369,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1900 MACDONALD ST,Secondary Arterial,49.727,31.21,24.864,125.588,99.242,3438.161,14.789,24.918,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,5.0,1.0,0.0,0.0,2.0,1.0,1.0,0,1,0,0,0,1
600 W 32ND AV,Residential,99.066,856.168,49.533,56.781,538.116,838.288,136.681,127.477,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4500 MANOR ST,Residential,46.837,519.909,23.418,117.2,946.245,587.427,189.067,127.592,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2600 MACKENZIE ST,Residential,50.31,175.517,25.155,273.52,141.171,3751.544,150.752,151.069,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2100 NANAIMO ST,Arterial,33.063,396.832,16.532,392.941,917.128,911.868,11.908,89.154,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,1,0,1
3600-3700 W 37TH AV,Residential,159.269,339.941,79.635,141.91,1848.367,5206.323,124.916,271.93,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
800 E 24TH AV,Residential,43.902,205.489,21.951,264.601,955.383,1940.301,172.597,65.172,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
4500-4600 BOUNDARY ROAD,Arterial,165.995,801.433,72.552,99.161,1366.181,831.284,292.669,93.081,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
