hblock,streetuse,length,RackDist,InterDist,BikewayDis,ParkDist,StationDis,BusDist,SignalDist,Population,Pop_employ,Empl_rate,Bike_Commu,age_avg,age_median,area,Pop_densit,Arterial,Collector,Residentia,SecArteria,NUM_Thefts,NUM_racks,NUM_parkin,NUM_statio,NUM_bus,NUM_inters,NUM_signal,CompDev,Commercial,Industrial,MultiRes,OneRes,TwoRes
3500 FALAISE AV,Residential,32.311,1262.057,30.468,345.345,2389.14,618.001,344.179,266.063,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2700 W 2ND AV,Residential,99.602,182.62,49.801,70.309,171.777,3315.194,88.047,135.241,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
3900 W 22ND AV,Residential,201.33,535.469,96.01,406.195,1224.421,5607.437,504.793,583.395,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2600 GUELPH ST,Residential,50.236,142.345,30.172,51.42,215.71,1265.858,135.205,166.648,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1
4000 HEATHER ST,Residential,58.836,356.762,29.418,0.0,306.172,366.662,38.298,29.418,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,1,0
2700-2800 E 49TH AV,Secondary Arterial,112.197,1280.69,56.099,170.946,1334.483,1921.438,127.503,168.334,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3500 OXFORD ST,Residential,83.968,507.249,95.393,248.53,2067.037,2802.185,253.382,387.785,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000 MAPLE ST,Residential,51.196,244.145,25.598,134.277,311.779,2651.074,168.521,233.673,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
4200 INVERNESS ST,Residential,62.044,379.432,31.022,279.877,1498.368,1765.461,151.262,141.604,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
100 E HASTINGS ST,Arterial,54.655,49.884,27.328,59.461,39.745,725.659,48.992,27.328,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,97.0,0.0,1.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0
7800 FRASER ST,Secondary Arterial,106.271,1294.132,53.136,342.48,372.919,1946.19,81.584,152.148,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
200 W GEORGIA ST,Arterial,99.419,106.507,49.709,173.006,14.497,304.018,53.924,49.709,62030,37770,68.8,1020,40.6,37.1,4677998.388639083,0.013259944712817,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
600 SKEENA ST,Residential,45.773,266.852,22.887,114.513,1934.138,1994.374,112.11,296.663,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1100 W 39TH AV,Residential,157.293,1082.659,78.647,206.07,1366.831,1150.449,222.529,218.419,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3500 RENFREW ST,Secondary Arterial,93.168,621.44,46.584,260.855,1976.198,685.101,81.096,180.841,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5500-5600 MELBOURNE ST,Residential,131.817,159.31,65.908,326.305,261.962,582.822,147.548,170.145,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2200-2300 W KING EDWARD AV,Arterial,20.573,718.64,10.287,0.0,1138.148,2960.893,20.477,209.015,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0
5200-5300 WALES ST,Residential,167.48,356.402,83.74,0.001,1054.944,947.741,228.322,212.948,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
2700 MCGILL ST,Arterial,191.377,846.018,95.688,99.596,942.283,3230.244,44.065,95.688,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3400 E 25TH AV,Residential,184.452,1040.472,92.226,294.761,1534.61,1064.245,282.839,319.166,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
900 E 21ST AV,Residential,42.36,254.131,21.18,122.286,1091.986,1620.503,274.639,256.088,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
5700-5800 ROSS ST,Residential,163.798,580.88,81.899,83.138,550.72,2443.347,175.113,128.834,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
600 NANAIMO ST,Arterial,45.409,297.586,22.704,0.0,279.172,1933.441,76.721,113.242,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,1,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1
3500 NORTH ARM AV,Residential,204.228,3188.892,91.659,413.111,3249.483,3919.203,538.918,471.444,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
1900 W 19TH AV,Residential,175.186,398.114,87.593,95.522,790.492,2568.943,235.144,242.239,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2100 W 32ND AV,Residential,107.564,602.33,53.782,141.359,570.821,2907.261,55.629,114.949,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
6100-6200 ELGIN ST,Residential,136.3,499.525,68.15,71.958,471.124,2377.472,337.209,444.471,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1200 W 33RD AV,Collector,166.781,1304.401,83.391,422.304,976.98,1557.784,403.064,409.04,8430,5910,49.0,205,43.8,45.7,4483905.832021184,0.001880057324085,0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
600 E 16TH AV,Secondary Arterial,83.481,78.147,41.741,381.332,678.283,1371.018,96.038,107.28,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1
3500-3600 VICTORIA DRIVE,Secondary Arterial,129.851,651.171,54.606,538.483,868.855,853.909,41.194,60.423,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0
5900 CARNARVON ST,Residential,49.673,718.909,24.837,0.003,821.184,4156.487,286.825,291.409,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2300 ALBERTA ST,Residential,50.296,35.354,25.148,143.321,12.386,317.744,125.427,143.29,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,8.0,2.0,3.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
1900 MANITOBA ST,Residential,50.212,41.409,25.106,140.85,27.991,654.07,144.376,130.834,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,0,0,1,0,10.0,1.0,4.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0
3700-3800 KNIGHT ST,Arterial,50.329,116.103,25.164,206.305,1026.601,1257.484,99.288,145.139,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,1,0,0,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
100 E 40TH AV,Residential,104.764,203.419,52.382,196.263,912.323,961.772,111.185,193.335,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
5700-5800 HUDSON ST,Residential,206.408,1302.234,103.204,312.646,1277.619,1370.832,167.481,194.254,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
700 E 49TH AV,Secondary Arterial,51.392,127.345,25.696,410.163,130.684,1990.011,62.333,126.172,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
1600 LILLOOET ST,Residential,48.338,1306.695,24.169,766.885,1645.501,1140.034,372.769,80.287,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
500-600 E 54TH AV,Residential,194.142,493.543,97.071,353.114,324.016,1814.89,150.877,190.896,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1300 E 63RD AV,Residential,100.282,1283.965,75.564,92.451,1124.763,2810.838,128.188,202.592,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3100 E 18TH AV,Residential,183.421,760.712,91.71,290.927,2111.617,771.464,282.165,468.094,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
1000 W 71ST AV,Residential,50.661,573.637,25.33,539.534,2710.047,1031.449,7.374,25.33,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,1,1,0
1600 CYPRESS ST,Residential,49.048,29.954,24.524,0.0,35.698,1917.95,117.623,122.713,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0
6300 ONTARIO ST,Residential,100.574,660.586,50.287,0.0,1071.157,764.623,216.896,160.933,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
300 E 37TH AV,Residential,166.208,477.614,83.104,83.64,644.911,1363.653,258.313,250.384,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
5500-5600 HEATHER ST,Residential,54.876,288.563,27.438,31.617,1427.732,357.126,32.186,27.438,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,1,0
200 E 16TH AV,Secondary Arterial,41.101,31.708,20.55,54.356,9.014,1220.23,41.397,20.55,32955,22760,77.9,2520,38.3,35.5,3723543.6529631615,0.00885044008381,1,0,0,1,11.0,1.0,7.0,0.0,1.0,2.0,1.0,0,1,0,0,0,0
2700 E 26TH AV,Residential,133.53,359.472,66.765,119.249,1547.698,351.608,294.131,297.148,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4600 ST. GEORGE ST,Residential,47.941,300.996,23.97,122.094,543.387,1688.059,284.597,286.772,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
6500-6700 FREMLIN ST,Residential,59.513,755.712,29.757,63.632,2041.267,758.504,78.668,120.694,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0
6800 KERR ST,Secondary Arterial,51.382,1435.289,25.691,20.972,1367.909,2011.572,57.523,134.723,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,1,0,0,1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
1600 E 53RD AV,Residential,50.37,520.778,25.185,147.652,1291.382,3181.805,317.317,326.432,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1400-1500 E 62ND AV,Residential,51.894,1119.497,6.128,219.792,1277.7,2956.739,39.572,95.763,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,1,0
7600 KNIGHT ST,Arterial,47.236,1044.597,23.618,174.657,1309.73,2972.874,19.79,23.624,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,0,1,0
2000 NANTON AV,Residential,140.982,1088.212,63.228,32.231,1121.622,2591.166,167.772,175.026,15295,6320,48.4,205,44.6,46.2,3703560.327458601,0.004129809871491,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
4200 NOOTKA ST,Secondary Arterial,46.107,344.711,28.087,254.369,1346.888,425.662,60.816,63.445,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,1,0,0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3700 W 14TH AV,Residential,90.648,249.055,45.324,248.289,396.103,5027.986,181.026,300.612,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3000 CARNARVON ST,Residential,50.375,303.57,25.188,140.76,540.866,4044.966,154.344,194.395,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
CAMBIE BRIDGE,Arterial,139.975,25.783,33.619,19.77,93.865,33.1,34.096,33.619,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,1,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0
6900 NANAIMO ST,Residential,22.565,478.884,11.282,375.644,2205.927,2731.256,330.553,327.478,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0
6400 CAMBIE ST,Arterial,48.693,9.033,24.347,0.0,1843.671,13.029,23.56,24.347,13030,5405,47.2,70,44.3,45.1,4026970.0669390145,0.003235683350858,1,0,0,0,9.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,0,0,1,1
3100 FIR ST,Secondary Arterial,51.241,130.382,25.62,517.69,141.461,2003.456,154.809,78.776,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,1,0,0,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0
LARCH ST,Residential,455.779,1136.962,220.457,208.118,1432.172,3522.414,789.899,449.849,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3300 CAMOSUN ST,Residential,55.716,491.648,27.858,0.001,885.222,5757.767,103.723,91.651,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
2600 PINE ST,Residential,51.182,136.41,25.591,89.966,88.702,2050.488,145.562,132.999,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0
7200 VICTORIA DRIVE,Secondary Arterial,101.317,245.572,50.658,69.697,1874.005,3209.184,15.43,197.985,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0
6700 ST. GEORGE ST,Residential,49.936,310.32,24.968,250.977,203.088,1650.095,231.464,242.263,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1800 W 6TH AV,Residential,67.906,86.414,33.953,20.263,6.822,1978.273,195.721,99.213,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0
2300 CORNWALL AV,Arterial,172.574,137.917,86.287,87.697,223.623,2672.892,58.957,86.287,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
2300-2400 E 39TH AV,Residential,240.926,595.61,120.463,114.78,1433.554,1322.647,130.354,258.164,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
2400 DUNDAS ST,Collector,52.957,261.49,26.479,205.727,384.48,2589.664,45.939,26.479,34575,18115,69.9,2220,42.3,42.1,8338940.03751132,0.004146210410972,0,1,0,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,1,0
2700 KITSILANO DIVERSION,Secondary Arterial,100.504,275.927,59.002,168.078,243.441,3582.164,82.852,109.694,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
1600 E 51ST AV,Residential,50.311,513.516,25.155,155.052,1279.6,3035.959,223.246,224.837,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
5800 MAPLE ST,Residential,49.135,191.123,24.568,253.128,82.915,2627.754,176.154,182.026,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
1700-1800 E 8TH AV,Residential,149.235,163.452,74.617,42.557,162.513,75.744,48.562,120.81,29175,21635,71.8,1590,40.2,38.1,4757978.609741545,0.006131805624402,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1
600 E 65TH AV,Residential,117.727,1483.913,58.863,456.823,160.662,1807.097,79.894,136.285,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
800 W 23RD AV,Residential,75.574,338.12,86.269,233.374,425.342,617.503,200.75,197.73,7970,31765,71.0,2095,42.1,40.2,2178080.618955667,0.003659185032288,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4800 PRINCE EDWARD ST,Residential,113.826,332.89,72.107,15.195,464.658,1585.983,123.03,127.326,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
7000 DUFF ST,Residential,45.413,122.045,22.707,227.886,1926.153,3009.089,86.252,98.876,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
7500 FRASER ST,Secondary Arterial,98.932,1004.677,49.466,58.829,634.589,2032.689,17.664,53.121,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1
1600 W 57TH AV,Collector,108.505,746.517,54.252,219.84,1679.793,2197.304,311.048,320.332,13975,4150,47.1,585,42.9,45.6,6614134.8309304,0.002112899170825,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
7500-7700 COLUMBIA ST,Residential,290.351,714.829,145.175,265.098,1470.161,745.337,294.7,341.208,24460,17765,60.4,755,41.9,42.2,6007639.575359696,0.004071482600308,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
1600 W 11TH AV,Residential,172.528,222.716,86.264,102.406,141.284,2004.202,176.291,133.863,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0
500 W 12TH AV,Secondary Arterial,192.142,153.883,96.071,187.207,111.585,284.41,89.662,96.071,33620,9590,53.9,455,43.4,40.2,3638258.8024592097,0.009240684026457,1,0,0,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
1500 E 20TH AV,Residential,75.55,363.779,37.775,0.0,826.369,1060.323,251.155,278.089,49325,12450,58.2,295,40.0,38.8,7258248.7473673215,0.006795716393419,0,0,1,0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,1
7200 PRINCE ALBERT ST,Residential,46.881,728.937,23.44,314.118,564.865,2241.454,223.213,231.168,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3200 W 35TH AV,Residential,160.941,498.298,80.47,211.18,1234.57,4498.083,476.764,638.837,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
3300 W 13TH AV,Residential,92.04,300.933,46.02,328.658,362.818,4401.187,297.225,307.371,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4000 W 37TH AV,Residential,229.517,792.452,114.758,245.206,2432.078,5799.641,408.363,443.582,21425,4120,63.3,295,41.1,44.1,9087032.917377183,0.002357755297555,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
4600-4700 MAIN ST,Arterial,111.631,1.467,55.815,0.002,208.254,1236.681,25.817,55.815,22555,27225,65.1,1580,40.2,39.3,4935559.289290368,0.004569897488405,1,0,0,0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0
2400 BALACLAVA ST,Residential,46.989,71.612,23.494,0.0,34.353,3934.217,73.934,73.84,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0,0,1
2000-2100 E 42ND AV,Residential,49.068,33.581,24.534,429.361,1817.02,1926.174,39.397,79.143,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0
2800 E 42ND AV,Residential,208.962,502.299,81.793,81.831,814.207,1354.873,89.792,116.829,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0
2000-2100 E 61ST AV,Residential,49.679,690.814,24.84,413.825,2068.629,3604.403,38.47,185.513,31065,6065,54.9,510,43.7,44.3,5504918.44413391,0.005643135373441,0,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
6600 SOPHIA ST,Residential,52.821,656.96,26.41,150.178,602.028,1246.22,148.073,152.847,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
800 E 49TH AV,Secondary Arterial,49.184,228.011,24.592,410.088,221.254,2091.612,7.484,227.832,36500,12555,66.2,1155,39.8,38.7,6580960.970335784,0.005546302457122,1,0,0,1,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,1,0
2500 TRAFALGAR ST,Residential,46.873,34.601,23.437,0.002,6.376,3328.1,30.344,23.436,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,9.0,3.0,13.0,0.0,1.0,1.0,1.0,0,1,0,0,1,1
1900 TRIMBLE ST,Residential,64.407,669.437,32.203,113.622,637.066,6129.872,100.864,98.702,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0
3000 SLOCAN ST,Residential,50.328,319.328,25.164,34.049,1467.543,402.281,377.224,149.904,51530,27425,61.0,370,41.2,40.0,8106850.399999439,0.006356352647139,0,0,1,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0
2500 HIGHBURY ST,Residential,49.193,73.906,24.596,173.101,70.124,4928.36,85.873,74.046,13065,3755,55.8,175,42.1,43.9,5304418.066323932,0.002463041154872,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0
8200-8300 MATHESON CRESCENT,Collector,43.702,2455.79,81.151,483.044,2520.829,3180.028,93.876,245.829,29325,19110,62.3,430,42.4,43.4,6939576.693017392,0.004225762074149,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
3100 VINE ST,Residential,51.183,365.266,25.591,385.408,487.235,3180.773,75.713,334.995,43045,15080,57.0,110,40.6,37.7,6367985.032080911,0.006759595034088,0,0,1,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1
